brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
0,12,2019,1,5721,4,145,37.2,2.0,35131
0,53,2019,3,4236,0,145,33.2,3.0,50414
0,52,2015,3,18188,0,200,47.1,2.0,21995
0,12,2016,1,41497,0,125,57.6,2.0,16995
0,8,2016,1,13961,4,30,58.9,1.4,14995
0,13,2019,3,10852,0,145,47.9,2.0,30990
0,10,2019,1,10059,4,145,43.5,1.5,18490
0,10,2019,1,5985,4,145,43.5,1.5,18490
0,11,2019,3,6214,4,145,38.7,2.0,26490
0,59,2019,3,5089,4,145,30.1,2.9,59995
0,50,2019,1,2756,4,145,42.2,1.0,24995
0,13,2019,3,4982,0,145,47.9,2.0,29490
0,11,2016,3,41505,0,20,67.3,2.0,17495
0,51,2017,3,26494,4,145,47.9,1.4,20995
0,8,2017,1,23655,4,30,55.4,1.4,14495
0,59,2019,3,3382,4,145,30.1,2.9,58995
0,10,2018,1,17789,4,145,54.3,1.5,19995
0,13,2019,3,5023,0,145,47.9,2.0,33640
0,13,2019,3,6238,0,145,37.7,3.0,53939
0,12,2019,3,4520,4,145,39.8,2.0,30719
0,12,2019,3,5210,4,145,39.8,2.0,30197
0,12,2019,3,3256,4,145,40.4,2.0,27022
0,11,2019,3,5201,0,145,44.1,2.0,37560
0,53,2019,3,28,0,145,33.6,3.0,49990
0,8,2017,1,25747,4,0,67.3,1.0,12495
0,8,2017,1,27000,4,145,55.4,1.4,14995
0,52,2016,3,51562,0,235,42.8,3.0,24490
0,10,2016,1,40030,0,0,83.1,1.6,13995
0,13,2016,3,43099,0,145,56.5,2.0,19495
0,50,2017,1,18842,4,145,55.4,1.0,17995
0,11,2016,3,31894,0,30,64.2,3.0,19995
0,12,2019,3,5712,0,145,51.4,2.0,30728
0,12,2015,3,38540,0,125,58.9,2.0,18995
0,8,2017,1,25552,4,30,56.5,1.4,13995
0,14,2015,3,72283,0,145,54.3,3.0,18495
0,52,2016,3,22809,0,235,42.2,3.0,34995
0,10,2017,1,16103,0,145,65.7,2.0,19995
0,8,2016,1,23745,4,30,57.6,1.4,13495
0,72,2016,1,29593,0,30,62.8,2.0,16995
0,8,2014,3,15300,4,125,53.3,1.4,13995
0,51,2018,3,9185,4,145,48.7,1.4,25995
0,50,2019,1,1592,4,145,39.2,1.5,25995
0,8,2016,1,45644,0,0,80.7,1.6,10995
0,54,2019,3,4488,0,145,33.6,3.0,48995
0,52,2016,3,29156,0,235,42.2,3.0,33995
0,8,2015,1,15837,4,30,58.9,1.4,12298
0,51,2016,1,15264,0,30,61.4,2.0,15998
0,50,2018,1,8211,0,150,49.6,1.6,18998
0,50,2017,1,10962,4,145,50.4,1.4,21995
0,52,2016,3,42187,0,235,42.8,3.0,28995
0,8,2017,1,8128,4,30,55.4,1.4,15995
0,11,2016,1,55697,0,20,70.6,2.0,13985
0,51,2015,1,35446,0,145,54.3,2.0,13995
0,51,2016,3,30366,0,160,50.4,2.0,18499
0,52,2017,3,32090,4,145,40.4,2.0,27498
0,51,2015,3,19300,4,145,47.9,1.4,15998
0,11,2016,1,37478,0,0,74.3,2.0,13998
0,10,2019,3,6266,4,145,38.2,2.0,24998
0,8,2016,1,8577,4,30,55.4,1.4,13995
0,10,2018,1,13147,0,145,67.3,1.6,18995
0,13,2017,3,24336,0,145,61.4,2.0,22995
0,50,2018,1,23813,4,145,55.4,1.0,17495
0,50,2017,3,17633,4,145,52.3,1.4,21995
0,13,2015,3,55220,0,30,64.2,2.0,16995
0,52,2017,3,47952,0,145,56.5,2.0,22995
0,52,2014,3,50500,0,235,44.1,3.0,19995
0,8,2016,1,31147,4,30,56.5,1.4,15495
0,50,2019,3,79,0,150,46.3,2.0,25998
0,12,2015,3,56875,0,150,53.3,2.0,14500
0,12,2015,1,37056,0,160,53.3,2.0,18995
0,57,2018,3,5431,4,145,34.0,2.5,39995
0,8,2016,1,31031,4,30,56.5,1.4,13995
0,11,2015,3,34906,0,160,49.6,3.0,17995
0,11,2017,3,14821,0,145,64.2,3.0,21995
0,8,2016,1,15307,4,30,55.4,1.4,15495
0,11,2016,3,23626,4,160,45.6,2.0,19995
0,8,2016,1,11892,4,0,67.3,1.0,12995
0,8,2016,1,42165,4,30,56.5,1.4,12995
0,10,2019,3,3036,4,145,34.5,2.0,31795
0,11,2019,3,2703,0,145,40.9,3.0,39995
0,53,2016,0,41032,0,300,39.2,4.0,48995
0,10,2018,1,8545,0,145,53.3,1.6,21495
0,10,2016,1,30287,4,20,60.1,1.4,13498
0,10,2016,1,1893,4,20,60.1,1.4,14998
0,11,2017,1,6896,4,145,52.3,1.4,16998
0,72,2016,1,34084,0,30,62.8,2.0,15498
0,11,2017,3,84222,0,20,68.9,2.0,13985
0,10,2015,1,68428,0,0,83.1,1.6,10385
0,52,2018,3,20283,4,150,34.0,3.0,37500
0,11,2016,1,56235,0,0,74.3,2.0,11500
0,15,2017,3,37492,0,205,47.1,3.0,24500
0,52,2015,3,66959,0,265,41.5,3.0,21500
0,52,2014,1,46622,0,205,47.9,2.0,16000
0,13,2013,3,40003,0,145,56.5,2.0,11995
0,52,2018,3,20300,4,145,34.0,3.0,38900
0,12,2019,3,50,4,145,40.4,2.0,24498
0,50,2016,1,23426,4,125,50.4,1.4,19995
0,10,2015,3,46465,4,30,54.3,1.4,14995
0,52,2018,3,14600,0,145,55.4,2.0,29995
0,8,2019,1,3232,4,145,50.4,1.0,23995
0,8,2017,1,16086,4,30,55.4,1.4,15995
0,8,2017,1,15981,4,145,57.6,1.4,13995
0,14,2018,3,6850,0,145,38.2,3.0,38995
0,10,2017,1,16668,0,145,70.6,1.6,18995
0,14,2018,3,13082,4,145,39.8,3.0,35995
0,10,2019,3,10522,4,145,43.5,1.5,18995
0,10,2018,1,12795,4,145,47.1,1.0,19995
0,52,2018,0,8250,0,145,38.2,2.0,34995
0,50,2019,0,5859,0,145,47.9,1.6,23995
0,11,2019,0,8235,0,145,44.1,2.0,37995
0,51,2019,1,5356,0,145,40.9,2.0,35995
0,13,2019,0,5565,0,145,47.9,2.0,34995
0,11,2017,1,13122,4,145,52.3,1.4,16498
0,50,2019,1,2940,4,145,39.2,1.5,26495
0,52,2016,3,26500,0,200,47.1,2.0,21995
0,15,2020,3,1100,0,145,40.4,3.0,52995
0,52,2018,3,24408,4,145,40.4,2.0,30995
0,58,2020,3,2200,4,145,28.8,2.9,69995
0,14,2020,3,500,0,145,38.7,3.0,51995
0,11,2016,3,47600,0,145,56.5,2.0,21995
0,10,2018,0,17252,4,145,56.5,1.5,22995
0,12,2017,3,49287,0,145,62.8,2.0,19945
0,12,2017,3,47446,0,145,62.8,2.0,22945
0,12,2017,3,14589,0,30,65.7,2.0,22990
0,11,2016,1,41279,0,0,74.3,2.0,13995
0,53,2018,0,3893,0,145,39.2,4.0,60995
0,15,2017,0,3338,0,145,50.4,3.0,38995
0,52,2018,0,4286,4,145,34.0,3.0,42995
0,52,2018,0,22913,0,145,56.5,2.0,28995
0,52,2019,3,4125,0,145,38.2,2.0,36995
0,51,2019,3,4000,4,145,31.7,2.0,34995
0,52,2019,3,5123,0,145,38.2,2.0,38495
0,11,2019,0,5000,0,145,40.9,3.0,43495
0,12,2019,0,6500,0,145,46.3,2.0,34995
0,52,2017,3,29832,4,145,34.0,3.0,35995
0,50,2017,1,11125,4,125,50.4,1.4,21495
0,52,2019,0,11565,0,145,38.2,2.0,36995
0,10,2019,0,10434,4,145,42.2,1.5,22995
0,10,2016,1,61332,0,20,68.9,2.0,11990
0,8,2016,1,22669,4,30,57.6,1.4,11498
0,51,2016,1,14419,0,145,52.3,2.0,19498
0,8,2015,1,37458,4,30,55.4,1.4,10698
0,8,2014,1,23015,4,20,60.1,1.4,11998
0,13,2016,3,26784,0,150,54.3,2.0,22500
0,52,2019,0,7256,0,145,38.2,2.0,35995
0,72,2016,1,24256,4,145,47.1,1.8,17995
0,11,2018,3,11047,0,145,56.5,2.0,28995
0,11,2017,3,19444,0,125,57.6,2.0,22995
0,51,2017,1,30123,4,125,51.4,1.4,17995
0,11,2019,1,7422,4,145,39.2,2.0,25995
0,11,2016,0,40688,4,160,42.8,2.0,24495
0,51,2019,3,5454,4,145,30.7,2.0,38995
0,10,2019,1,12785,4,145,42.8,1.5,19995
0,13,2019,0,7486,0,145,39.2,3.0,42995
0,12,2019,0,9256,0,145,45.6,2.0,36995
0,11,2019,0,13690,0,145,47.9,2.0,29995
0,51,2016,3,25125,0,160,50.4,2.0,20495
0,52,2019,0,6400,0,145,38.2,2.0,34995
0,10,2019,1,3265,4,145,47.1,1.0,19495
0,51,2017,3,17680,4,145,42.2,2.0,22995
0,8,2016,1,38502,4,30,57.6,1.4,11995
0,8,2016,1,36276,4,30,55.4,1.4,12995
0,53,2017,0,23437,0,300,39.2,4.0,49995
0,52,2017,3,20364,0,145,56.5,2.0,25995
0,8,2016,1,22606,4,30,57.6,1.4,11995
0,11,2020,3,100,4,150,39.2,2.0,29995
0,58,2019,3,8503,0,150,33.6,2.9,52995
0,50,2019,3,1296,4,150,34.5,2.0,28995
0,12,2016,1,26307,0,125,60.1,2.0,16995
0,53,2016,3,34685,0,200,47.9,3.0,33995
0,12,2016,1,34728,0,125,57.6,2.0,18995
0,8,2017,1,24427,4,145,55.4,1.4,14995
0,8,2017,1,16763,4,145,55.4,1.4,12995
0,50,2017,1,38484,4,145,55.4,1.0,15995
0,53,2017,3,16837,0,145,39.2,4.0,52995
0,50,2017,0,33523,0,145,58.9,2.0,19995
0,11,2017,1,6402,4,145,52.3,1.4,17298
0,11,2016,1,21944,4,125,49.6,2.0,15998
0,72,2015,1,19383,4,165,46.3,2.0,16498
0,13,2019,3,19118,0,145,47.9,2.0,25998
0,51,2019,3,4436,4,150,32.1,2.0,38995
0,54,2019,3,5978,0,150,30.7,4.0,83995
0,8,2019,1,2235,4,150,49.6,1.0,19995
0,51,2016,3,52496,0,160,50.4,2.0,16995
0,13,2016,0,52255,0,30,61.4,2.0,18350
0,10,2018,1,19686,0,145,68.9,1.6,15590
0,53,2016,3,26705,0,200,47.9,3.0,12500
0,8,2016,1,26705,4,30,58.9,1.4,12500
0,8,2018,1,18120,4,145,57.7,1.4,12500
0,51,2016,3,11966,4,145,47.9,1.4,18000
0,10,2016,1,34728,4,30,57.6,1.4,14500
0,10,2018,3,30547,0,145,70.6,1.6,16995
0,10,2015,1,72406,0,20,68.9,2.0,13795
0,13,2017,3,52822,0,145,64.2,2.0,19995
0,13,2015,3,70228,0,145,54.3,3.0,18990
0,10,2017,1,21637,0,20,67.3,2.0,15795
0,51,2014,1,52006,0,145,54.3,2.0,12595
0,51,2016,3,28994,0,160,50.4,2.0,20495
0,13,2018,1,30,0,145,39.2,3.0,37995
0,52,2019,0,7093,0,145,38.2,2.0,35995
0,50,2020,3,1934,4,145,32.5,2.0,35495
0,11,2019,3,4708,0,145,49.6,2.0,28995
0,51,2019,0,4304,0,145,37.7,2.0,38995
0,50,2017,1,9256,4,145,52.3,1.4,19495
0,51,2018,0,11403,4,145,38.2,1.5,27995
0,8,2019,3,1952,4,145,44.1,1.0,23995
0,13,2019,3,8060,0,145,37.7,3.0,41995
0,13,2018,3,7415,0,145,47.9,2.0,31700
0,15,2018,0,9756,4,145,37.7,3.0,42000
0,12,2018,0,9102,0,145,51.4,3.0,33500
0,52,2018,0,6002,0,145,38.2,2.0,31000
0,53,2018,0,6591,0,145,33.2,3.0,45000
0,50,2019,1,1000,0,145,49.6,1.6,22495
0,10,2019,0,5450,4,145,44.8,1.5,21995
0,50,2019,0,1000,0,145,46.3,2.0,29809
0,12,2019,0,1000,4,145,40.4,2.0,31995
0,11,2016,1,23596,4,145,48.7,2.0,18000
0,53,2018,0,11719,0,145,39.2,4.0,55500
0,52,2019,0,3185,0,145,39.2,2.0,31500
0,52,2019,0,8744,0,145,39.2,2.0,30995
0,13,2019,0,238,0,145,47.9,2.0,32250
0,12,2019,0,4693,0,145,47.1,2.0,31695
0,51,2016,1,28186,0,145,52.3,2.0,19000
0,51,2016,3,37000,0,145,54.3,2.0,16995
0,8,2017,1,13555,4,30,55.4,1.4,14695
0,52,2016,3,31031,0,235,42.2,3.0,31495
0,51,2016,1,34500,0,160,49.6,2.0,17395
0,52,2019,3,6412,0,145,39.2,2.0,33995
0,10,2017,1,14500,4,20,60.1,1.4,17500
0,8,2017,1,24857,0,0,76.3,1.6,11495
0,13,2019,0,2394,0,145,50.4,2.0,32494
0,52,2019,0,1000,0,145,39.2,2.0,36202
0,52,2019,0,1000,0,145,38.2,2.0,37395
0,13,2019,0,1000,0,145,50.4,2.0,31000
0,15,2018,0,10296,0,145,50.4,3.0,37000
0,10,2018,0,6629,4,145,42.2,1.5,20000
0,11,2019,1,6768,0,145,74.3,2.0,26495
0,11,2019,0,5363,4,145,39.8,2.0,23995
0,14,2019,0,4288,0,145,38.2,3.0,42500
0,10,2014,3,88130,0,30,64.2,2.0,7898
0,53,2017,0,17927,0,145,39.2,4.0,50000
0,12,2019,3,6452,4,145,40.4,2.0,29000
0,14,2019,0,6112,0,145,38.7,3.0,41495
0,11,2019,3,7447,0,145,47.9,2.0,25995
0,52,2019,0,4326,0,145,38.2,2.0,35995
0,53,2019,0,5558,0,145,33.6,3.0,49995
0,13,2019,0,2408,0,145,50.4,2.0,31500
0,50,2019,1,4430,4,145,40.9,1.5,23995
0,50,2019,1,1000,0,145,49.6,1.6,23374
0,50,2019,1,1000,0,145,49.6,1.6,22495
0,8,2016,1,8000,4,0,67.3,1.0,11495
0,11,2017,3,29885,0,30,65.7,2.0,19995
0,10,2017,1,14160,0,145,68.9,1.6,17695
0,12,2019,3,21480,0,145,48.7,2.0,27995
0,13,2019,0,6606,0,145,36.2,3.0,46000
0,51,2017,3,12147,4,145,40.4,2.0,23998
0,10,2017,1,29998,4,20,61.4,1.4,12798
0,51,2016,3,22168,4,145,47.9,1.4,17698
0,8,2016,1,24242,4,0,67.3,1.0,10998
0,10,2017,3,18389,4,145,57.7,1.5,19698
0,13,2016,1,31759,0,30,61.4,2.0,17298
0,11,2019,3,12853,4,145,38.2,2.0,24998
0,11,2019,3,13009,4,145,38.2,2.0,24998
0,50,2019,3,17,0,145,46.3,2.0,25998
0,12,2015,1,32125,0,125,57.6,2.0,14998
0,72,2015,1,17416,0,20,67.3,2.0,15998
0,12,2017,3,27049,0,145,67.3,2.0,19498
0,51,2014,1,81877,0,160,49.6,2.0,11950
0,51,2016,1,27692,4,145,49.6,1.4,16998
0,51,2015,1,35446,0,145,54.3,2.0,13995
0,13,2015,3,45000,0,30,64.2,2.0,16995
0,50,2018,3,6672,0,145,57.7,2.0,22590
0,50,2018,1,10005,4,145,50.4,1.4,20498
0,11,2019,1,2069,4,145,41.5,2.0,18998
0,12,2019,3,24608,4,145,39.8,2.0,25998
0,10,2017,1,36031,4,30,60.1,1.4,16495
0,8,2017,1,28752,4,150,58.9,1.4,13998
0,8,2014,1,58601,4,125,52.3,1.4,8498
0,10,2017,1,21113,4,145,55.4,1.5,19998
0,51,2015,1,66047,0,145,55.4,2.0,13998
0,13,2016,3,24405,0,20,64.2,2.0,17498
0,13,2015,1,43193,0,30,65.7,2.0,14995
0,50,2017,1,22379,4,125,52.3,1.4,16500
0,13,2014,3,36223,0,235,44.8,3.0,18498
0,72,2016,1,39293,0,30,62.8,2.0,14998
0,15,2018,3,13512,0,145,50.4,3.0,33498
0,8,2015,1,61194,4,0,67.3,1.0,9698
0,11,2017,1,58670,0,0,74.3,2.0,14849
0,8,2016,1,36951,4,0,67.3,1.0,10994
0,10,2014,1,34250,4,30,55.4,1.4,10202
0,11,2016,1,32811,0,0,74.3,2.0,15495
0,13,2017,3,31842,0,125,58.9,2.0,22695
0,8,2016,1,22373,4,30,55.4,1.4,11695
0,51,2017,1,34617,0,30,60.1,2.0,17495
0,51,2015,1,48065,0,145,55.4,2.0,14495
0,11,2017,3,26752,0,145,64.2,2.0,17795
0,50,2018,1,12300,4,145,52.3,1.4,18695
0,13,2016,3,24000,0,30,61.4,2.0,20000
0,72,2015,1,61410,0,30,62.8,2.0,13998
0,13,2015,3,57290,0,30,61.4,2.0,17498
0,50,2017,1,18045,4,145,55.4,1.0,16495
0,10,2017,3,13542,0,20,72.4,1.6,15498
0,52,2016,3,38678,0,235,42.2,3.0,29998
0,12,2017,3,19608,0,145,62.8,2.0,21498
0,51,2019,0,8849,0,145,47.1,2.0,29695
0,8,2015,1,13854,4,30,55.4,1.4,10995
0,8,2017,1,37131,4,0,67.3,1.0,10495
0,13,2014,3,60484,0,30,64.2,2.0,14998
0,12,2015,3,71253,0,160,49.6,3.0,16998
0,51,2016,3,32968,0,160,50.4,2.0,18998
0,10,2015,1,53372,4,20,60.1,1.4,11698
0,11,2017,1,24222,4,145,53.3,1.4,14898
0,11,2015,1,36081,0,145,55.4,2.0,12698
0,51,2018,3,11487,4,145,42.2,2.0,24498
0,51,2013,3,52765,0,200,47.9,2.0,11998
0,8,2019,1,2065,4,145,46.3,1.5,20350
0,50,2018,1,8026,4,145,47.1,1.0,17950
0,10,2018,1,31500,4,145,55.4,1.5,18300
0,50,2019,3,3481,4,150,33.2,2.0,31888
0,11,2018,3,31348,4,150,51.4,1.4,18288
0,11,2016,1,27370,0,30,64.2,2.0,15498
0,11,2017,3,15175,0,145,61.4,2.0,22500
0,50,2018,3,11347,4,150,52.3,1.4,22988
0,51,2017,1,24387,4,150,49.6,1.4,19688
0,8,2016,1,26165,4,30,55.4,1.4,13688
0,51,2017,3,14950,4,150,42.2,2.0,22988
0,13,2016,1,44316,0,30,64.2,2.0,16490
0,10,2017,3,35329,4,150,47.9,2.0,18488
0,14,2017,3,34201,0,145,52.3,3.0,26500
0,10,2015,1,21429,0,20,68.9,2.0,12450
0,10,2016,1,35694,4,20,60.1,1.0,12990
0,51,2015,3,40858,0,160,50.4,2.0,16998
0,11,2016,1,19285,4,125,53.3,1.4,13998
0,12,2015,3,35903,0,145,56.5,2.0,17498
0,51,2015,3,40256,0,160,50.4,2.0,17498
0,10,2019,1,7307,0,145,51.4,1.6,19995
0,50,2019,0,2402,0,145,47.9,1.6,22995
0,51,2019,0,4384,4,145,38.2,1.5,29995
0,50,2019,0,1442,4,145,40.9,1.5,28495
0,51,2019,1,4173,0,145,40.9,2.0,30995
0,10,2019,3,3243,4,145,34.5,2.0,33995
0,50,2019,0,3381,4,145,40.9,1.5,28495
0,10,2019,0,7378,0,145,52.3,1.6,23495
0,8,2019,3,4634,4,145,40.9,2.0,24495
0,51,2019,0,7126,4,145,32.1,2.0,34995
0,8,2020,1,556,4,145,47.9,1.0,20990
0,50,2017,3,9547,4,145,54.3,1.4,19850
0,51,2020,3,1904,4,145,31.4,2.0,33444
0,51,2020,3,525,4,145,40.9,1.5,30888
0,10,2020,3,2165,2,135,141.3,1.4,31990
0,8,2020,1,1500,4,145,47.9,1.0,20888
0,8,2019,1,1565,4,145,47.9,1.0,21490
0,11,2017,1,59512,0,145,74.3,2.0,13450
0,10,2019,1,6350,0,145,54.3,2.0,21488
0,10,2019,1,4538,0,145,51.4,1.6,21288
0,10,2019,1,6238,0,145,51.4,1.6,21288
0,10,2019,3,6018,4,145,40.9,2.0,22888
0,50,2019,3,4201,4,145,33.2,2.0,28888
0,10,2019,1,5150,0,145,52.3,1.6,21888
0,8,2016,1,40468,4,30,55.4,1.4,10988
0,52,2020,3,1986,0,145,38.2,2.0,38888
0,50,2020,1,4265,4,145,43.5,1.5,24444
0,51,2020,3,1765,4,145,31.0,2.0,39888
0,50,2020,3,820,4,145,32.5,2.0,33000
0,51,2020,3,4846,4,145,31.4,2.0,33444
0,51,2020,3,475,4,145,31.4,2.0,33444
0,51,2020,3,425,4,145,31.4,2.0,33444
0,13,2019,3,2271,4,145,34.0,2.0,37000
0,50,2019,3,4917,4,145,40.9,1.5,25444
0,50,2019,3,6070,4,145,40.9,1.5,26995
0,50,2019,0,7945,0,145,47.9,1.6,23995
0,11,2017,1,20637,0,30,67.3,2.0,18298
0,11,2015,1,38041,0,30,64.2,2.0,12490
0,12,2016,3,28555,0,125,58.9,2.0,16390
0,50,2019,1,3897,4,145,39.2,1.5,24888
0,10,2019,0,5793,0,145,52.3,1.6,21450
0,51,2017,3,30821,4,200,42.8,2.0,18990
0,51,2016,1,52034,0,145,52.3,2.0,15888
0,10,2018,3,9135,4,145,56.5,1.5,20688
0,53,2017,0,21728,0,145,47.9,3.0,35888
0,50,2019,3,2145,0,145,46.3,2.0,28495
0,15,2017,3,6479,0,145,50.4,3.0,38995
0,10,2019,3,1054,4,145,34.5,2.0,34995
0,11,2019,0,4598,4,145,38.2,2.0,30995
0,8,2019,1,1041,4,145,45.6,1.5,23495
0,8,2017,0,21595,4,145,58.9,1.4,15995
0,50,2018,1,9005,4,145,50.4,1.4,19995
0,51,2019,0,9029,4,145,31.4,2.0,40995
0,50,2017,3,25915,0,145,65.7,1.6,18950
0,51,2017,1,15454,4,145,49.6,1.4,20088
0,15,2016,3,25691,0,200,47.9,3.0,26000
0,57,2016,3,29920,4,300,34.9,2.5,29888
0,8,2019,3,5676,4,145,47.1,1.0,20500
0,52,2019,3,3263,0,145,38.2,2.0,36888
0,10,2016,3,24406,4,125,48.7,2.0,17988
0,52,2019,3,44,4,145,32.1,2.0,34998
0,13,2015,3,41109,0,200,45.6,3.0,21698
0,51,2019,3,13433,4,145,31.7,2.0,30543
0,11,2019,3,5130,4,145,38.7,2.0,26588
0,51,2019,1,2362,0,145,42.8,2.0,26846
0,15,2015,3,42565,0,200,47.9,3.0,19998
0,11,2017,1,19637,4,145,53.3,1.4,14698
0,72,2016,1,20674,4,160,46.3,2.0,17498
0,13,2015,3,22540,0,30,64.2,2.0,18498
0,51,2015,1,14146,0,125,60.1,2.0,16498
0,8,2016,1,21160,4,30,55.4,1.4,13498
0,50,2019,3,7779,0,150,47.9,1.6,20498
0,8,2015,1,19603,0,0,80.7,1.6,9995
0,8,2015,1,27275,4,30,55.4,1.4,12995
0,10,2019,0,8274,4,145,45.6,1.0,19888
0,12,2016,0,36399,0,125,60.1,3.0,22750
0,52,2016,3,46401,0,235,42.8,3.0,26990
0,50,2018,1,11088,4,145,50.4,1.4,20890
0,13,2017,0,32276,0,145,61.4,2.0,19990
0,51,2017,1,25576,0,145,54.3,2.0,20488
0,10,2018,1,13069,4,145,54.3,1.5,20488
0,13,2015,3,57123,0,20,67.3,2.0,15498
0,10,2016,1,47205,4,20,60.1,1.0,11498
0,11,2015,1,20995,0,30,64.2,2.0,14900
0,10,2016,1,24102,4,30,60.1,1.4,16400
0,11,2016,1,37251,4,145,51.4,1.4,13498
0,8,2016,1,11578,4,0,67.3,1.0,11698
0,12,2017,3,15114,0,145,62.8,2.0,22998
0,11,2017,1,20083,0,145,68.9,2.0,17998
0,10,2013,1,60076,0,20,68.9,2.0,10398
0,11,2016,1,42783,0,30,64.2,2.0,15498
0,8,2016,1,30334,4,30,55.4,1.4,12798
0,51,2016,1,22541,0,145,52.3,2.0,17998
0,72,2016,1,18263,0,30,62.8,2.0,16998
0,11,2016,1,37488,0,30,64.2,2.0,16498
0,53,2014,3,43209,0,300,38.2,3.0,20498
0,11,2016,3,45619,0,20,67.3,2.0,15395
0,12,2017,1,12313,0,30,64.2,2.0,20995
0,52,2016,3,50961,0,205,47.1,2.0,19498
0,8,2016,1,24001,4,30,55.4,1.4,11698
0,10,2017,3,24519,0,150,70.6,1.6,15998
0,13,2017,0,33856,0,145,56.5,2.0,19940
0,11,2016,1,29333,4,145,51.4,1.4,13498
0,8,2013,3,47565,4,125,53.3,1.4,9998
0,52,2019,3,4770,0,145,38.2,2.0,35995
0,51,2019,0,1000,0,145,47.1,2.0,36497
0,13,2019,3,1000,0,145,47.9,2.0,30864
0,51,2015,1,53124,0,145,55.4,2.0,14498
0,50,2019,3,5662,0,145,47.9,1.6,20498
0,51,2015,3,33845,4,145,47.9,1.4,16498
0,51,2015,3,39876,4,200,42.8,2.0,15498
0,8,2015,1,49565,4,30,55.4,1.4,9998
0,8,2016,1,13501,4,0,67.3,1.0,11798
0,11,2019,1,5654,4,145,39.2,2.0,22288
0,13,2017,3,22350,0,145,54.3,2.0,25000
0,12,2019,3,3065,4,145,39.8,2.0,28990
0,11,2016,1,30498,0,0,74.3,2.0,14998
0,52,2019,3,100,4,145,33.2,2.0,31998
0,13,2019,0,1000,0,145,47.9,2.0,30861
0,50,2019,1,15,4,145,40.9,1.5,26508
0,8,2019,3,1000,4,145,44.1,1.0,26011
0,50,2019,1,1000,4,145,43.5,1.5,28062
0,13,2019,0,1000,0,145,50.4,2.0,32098
0,15,2018,0,7919,0,145,50.4,3.0,39700
0,50,2018,1,8539,0,145,64.2,1.6,18495
0,10,2018,1,6940,4,145,54.3,1.5,20888
0,11,2019,1,1342,4,145,39.2,2.0,22490
0,8,2016,1,15734,4,0,67.3,1.0,12950
0,11,2019,3,6536,0,145,39.8,3.0,41888
0,52,2020,3,2396,0,145,32.5,3.0,58990
0,13,2019,3,2021,0,145,47.9,2.0,31288
0,51,2020,3,2553,4,145,30.7,2.0,37888
0,51,2016,3,32971,0,145,51.4,2.0,17498
0,50,2017,1,11133,4,145,52.3,1.4,18498
0,13,2016,1,33182,0,30,61.4,2.0,17998
0,11,2016,1,38231,0,30,64.2,2.0,16498
0,11,2017,1,21540,4,145,51.4,1.4,18498
0,51,2015,1,14919,0,160,49.6,2.0,19498
0,50,2019,1,9525,4,145,40.9,1.5,22698
0,10,2017,3,31317,0,125,57.6,2.0,17998
0,50,2019,1,1000,0,145,49.6,1.6,22495
0,11,2019,3,2529,0,150,47.9,2.0,33245
0,11,2016,1,38405,0,0,74.3,2.0,13998
0,13,2015,0,57916,0,30,61.4,2.0,16998
0,8,2015,1,50730,4,30,58.9,1.4,11798
0,10,2017,1,14488,4,150,60.1,1.4,14995
0,50,2019,3,3049,4,150,43.5,1.5,22995
0,13,2019,3,7461,0,150,37.7,3.0,45995
0,52,2017,3,37492,4,150,34.0,3.0,33495
0,12,2018,3,36715,4,150,35.3,3.0,19495
0,72,2017,1,14999,4,150,47.1,1.8,18000
0,8,2018,3,10247,4,145,56.5,1.4,15990
0,72,2016,1,9360,4,160,46.3,1.8,17000
0,51,2016,1,22543,0,30,61.4,2.0,15496
0,50,2019,1,1886,4,145,40.9,1.5,23888
0,13,2016,3,13986,0,30,61.4,2.0,20698
0,51,2015,1,43458,0,145,52.3,2.0,15998
0,10,2014,3,87151,0,30,62.8,2.0,8698
0,10,2016,1,21468,4,20,60.1,1.0,13698
0,10,2016,1,29298,4,20,60.1,1.0,12498
0,10,2017,3,15180,0,20,72.4,1.6,13698
0,10,2016,1,23933,0,20,65.7,2.0,16998
0,51,2019,0,4432,4,145,31.4,2.0,32500
0,11,2017,1,15097,4,150,53.3,1.4,14495
0,8,2016,1,44575,4,30,55.4,1.4,10995
0,53,2019,3,8391,0,150,33.6,3.0,40495
0,8,2016,1,33397,4,0,67.3,1.0,11495
0,10,2016,1,46860,0,20,68.9,1.6,13250
0,10,2019,3,12472,4,150,42.2,1.5,22991
0,13,2016,3,35665,0,30,61.4,2.0,18291
0,8,2017,1,36009,4,150,58.9,1.4,12991
0,50,2019,1,2891,4,145,43.5,1.0,23496
0,50,2019,1,3486,4,145,45.6,1.0,21756
0,13,2019,0,7098,0,145,39.8,3.0,32996
0,51,2020,3,4455,4,150,39.2,1.5,33591
0,50,2020,3,4455,0,150,44.8,2.0,27591
0,10,2017,3,9009,4,30,56.5,1.4,18991
0,12,2017,3,28618,0,30,67.3,2.0,18998
0,12,2016,1,51089,0,125,58.9,2.0,15698
0,10,2019,0,4444,4,145,43.5,1.5,24990
0,13,2019,0,4432,0,145,47.9,2.0,32000
0,8,2019,1,5432,4,145,47.9,1.0,19751
